id,display_name,sys_class_name,ci,parent,model_category,model,serial_number,asset_tag,location,stockroom,assigned_to,company,assigned,department,support_group,supported_by,owned_by,managed_by,install_status,substatus,life_cycle_stage,life_cycle_stage_status,purchase_date,order_date,delivery_date,install_date,vendor,justification,lease_id,warranty_expiration,po_number,invoice_number,gl_account,cost,cost_center,checked_in,checked_out,due,due_in,comments,quantity,old_status,old_substatus,active_to,pre_allocated,skip_sync,depreciation,residual,residual_date,depreciation_date,depreciated_amount,salvage_value,retirement_date,request_line,reserved_for,sys_domain,acquisition_method,retired,disposal_reason,beneficiary,resale_price,resold_value,expenditure_type,work_notes,asset_function,sys_id,sys_updated_by,sys_updated_on,sys_created_by,sys_created_on,sys_mod_count,sys_domain_path
26,"Samsung SyncMaster 24\ Class BackLight LED""",alm_consumable,NULL,ffa9ac0d3790200044e0bfc8bcbe5dd9,218323293743100044e0bfc8bcbe5d61,f10008893710200044e0bfc8bcbe5d80,NULL,NULL,8226baa4ac1d55eb40eb653c02649519,NULL,da826bf03710200044e0bfc8bcbe5db2,81fbfe03ac1d55eb286d832de58ae1fd,2022-10-29 08:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-06-15 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,457.7600,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,01ab248d3790200044e0bfc8bcbe5dbc,admin,2023-09-14 04:27:33,admin,2022-12-05 08:23:43,5,/
27,Logitech Desktop Optical Wireless Mouse,alm_consumable,NULL,63a9ac0d3790200044e0bfc8bcbe5dd2,218323293743100044e0bfc8bcbe5d61,f9e1344b0a0a0b9100d4568417fde0c0,NULL,NULL,8226baa4ac1d55eb40eb653c02649519,NULL,16826bf03710200044e0bfc8bcbe5db3,81fbfe03ac1d55eb286d832de58ae1fd,2022-09-02 08:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-06-06 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0000,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,01ab248d3790200044e0bfc8bcbe5dc1,system,2023-09-15 08:09:07,admin,2022-12-05 08:23:43,6,/
28,P1000337 - Dell Inc. Precision T5500 Workstation,alm_hardware,0ea9604d3790200044e0bfc8bcbe5d26,NULL,81feb9c137101000deeabfc8bcbe5dc4,46a6ff98a9fe198101c7c6c3b951aa65,SQX-853-R41538-QN,P1000337,8225b668ac1d55eb679878e192fca315,NULL,c2826bf03710200044e0bfc8bcbe5d5b,a66b1fb03710200044e0bfc8bcbe5d08,2021-10-15 08:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2021-02-18,2021-02-06 07:00:00,2021-03-02 07:00:00,2021-06-12 07:00:00,b7e7d7d8c0a8016900a5d7f291acce5c,NULL,NULL,2024-06-11,PO100005,NULL,NULL,1329.0000,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,57318.4400,2023-11-08,2021-06-13 07:00:00,53086.0610,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,02a9604d3790200044e0bfc8bcbe5d26,system,2023-11-08 07:55:03,admin,2022-12-05 08:14:45,18,/
29,"P1000412 - Apple MacBook Pro 17\"",alm_hardware""",0ea9a80d3790200044e0bfc8bcbe5dba,NULL,81feb9c137101000deeabfc8bcbe5dc4,3a018d0f1b1310002502fbcd2c0713f7,FQC-294-U60540-FN,P1000412,f9084ba00a0a0b910060ba2ce83f882b,NULL,8e826bf03710200044e0bfc8bcbe5d86,31bea3d53790200044e0bfc8bcbe5dec,2021-05-29 07:00:00,221f3db5c6112284009f4becd3039cc9,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2020-10-21,2020-10-09 08:00:00,2020-11-01 08:00:00,2020-12-01 08:00:00,b7e9e843c0a80169009a5a485bb2a2b5,NULL,NULL,2023-12-01,PO100002,NULL,NULL,2499.9900,d9d07bddc0a80a647cf932056ed24652,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,85870.9500,2023-11-08,2020-12-02 08:00:00,121811.6297,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,02a9a80d3790200044e0bfc8bcbe5dba,system,2023-11-08 07:55:03,admin,2022-12-05 08:13:40,19,/
30,"P1000563 - Apple MacBook Pro 15\"",alm_hardware""",0ea9ac0d3790200044e0bfc8bcbe5d5e,NULL,81feb9c137101000deeabfc8bcbe5dc4,d501454f1b1310002502fbcd2c071334,XUK-950-P47598-PD,P1000563,8225b668ac1d55eb679878e192fca315,NULL,ee826bf03710200044e0bfc8bcbe5ddd,a66b1fb03710200044e0bfc8bcbe5d08,2022-04-18 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2021-09-20,2021-09-05 08:00:00,2021-10-01 08:00:00,2022-01-14 07:00:00,b7e9e843c0a80169009a5a485bb2a2b5,NULL,NULL,2025-01-13,PO100007,NULL,NULL,1799.9900,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,95320.0100,2023-11-08,2022-01-15 07:00:00,54211.2148,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,02a9ac0d3790200044e0bfc8bcbe5d5e,system,2023-11-08 07:55:03,admin,2022-12-05 08:14:29,18,/
31,"Samsung SyncMaster 24\ Class BackLight LED""",alm_consumable,NULL,10a9ec0d3790200044e0bfc8bcbe5d15,218323293743100044e0bfc8bcbe5d61,f10008893710200044e0bfc8bcbe5d80,NULL,NULL,25b3d04b0a0a0bb300176b546c22db27,NULL,ee826bf03710200044e0bfc8bcbe5dd4,227cdfb03710200044e0bfc8bcbe5d6b,2023-01-18 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-09-28 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,457.7600,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,02ab648d3790200044e0bfc8bcbe5db5,admin,2023-09-14 04:27:33,admin,2022-12-05 08:23:46,5,/
32,Logitech Desktop Optical Wireless Mouse,alm_consumable,NULL,40a96c0d3790200044e0bfc8bcbe5dbf,218323293743100044e0bfc8bcbe5d61,f9e1344b0a0a0b9100d4568417fde0c0,NULL,NULL,25b3d04b0a0a0bb300176b546c22db27,NULL,2a826bf03710200044e0bfc8bcbe5dd5,227cdfb03710200044e0bfc8bcbe5d6b,2021-06-06 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-02-02 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0000,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,02ab648d3790200044e0bfc8bcbe5dba,system,2023-09-15 08:09:07,admin,2022-12-05 08:23:46,6,/
33,Logitech Logitech Desktop Keyboard,alm_consumable,NULL,2aa9ac0d3790200044e0bfc8bcbe5d7d,218323293743100044e0bfc8bcbe5d61,f9e1b5fa0a0a0b9100041f0a44da0547,NULL,NULL,25b3d04b0a0a0bb300176b546c22db27,NULL,62826bf03710200044e0bfc8bcbe5dd6,227cdfb03710200044e0bfc8bcbe5d6b,2022-05-25 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-03-16 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.9900,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,02ab648d3790200044e0bfc8bcbe5dbf,admin,2023-09-14 04:27:33,admin,2022-12-05 08:23:46,5,/
34,"Samsung SyncMaster 24\ Class BackLight LED""",alm_consumable,NULL,03a9ac0d3790200044e0bfc8bcbe5d9d,218323293743100044e0bfc8bcbe5d61,f10008893710200044e0bfc8bcbe5d80,NULL,NULL,8225b668ac1d55eb679878e192fca315,NULL,e2826bf03710200044e0bfc8bcbe5dd7,a66b1fb03710200044e0bfc8bcbe5d08,2022-06-10 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-05-06 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,457.7600,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,02ab648d3790200044e0bfc8bcbe5dc4,admin,2023-09-14 04:27:33,admin,2022-12-05 08:23:46,7,/
35,Logitech Desktop Optical Wireless Mouse,alm_consumable,NULL,b8a9ac0d3790200044e0bfc8bcbe5d19,218323293743100044e0bfc8bcbe5d61,f9e1344b0a0a0b9100d4568417fde0c0,NULL,NULL,8225b668ac1d55eb679878e192fca315,NULL,2e826bf03710200044e0bfc8bcbe5dd7,a66b1fb03710200044e0bfc8bcbe5d08,2022-01-26 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-09-19 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0000,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,02ab648d3790200044e0bfc8bcbe5dc9,system,2023-09-15 08:09:07,admin,2022-12-05 08:23:46,6,/
36,Logitech Logitech Desktop Keyboard,alm_consumable,NULL,5ca96c0d3790200044e0bfc8bcbe5dce,218323293743100044e0bfc8bcbe5d61,f9e1b5fa0a0a0b9100041f0a44da0547,NULL,NULL,8225b668ac1d55eb679878e192fca315,NULL,66826bf03710200044e0bfc8bcbe5dd8,a66b1fb03710200044e0bfc8bcbe5d08,2021-06-23 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-03-27 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.9900,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,02ab648d3790200044e0bfc8bcbe5dce,admin,2023-09-14 04:27:33,admin,2022-12-05 08:23:46,5,/
37,"Samsung SyncMaster 24\ Class BackLight LED""",alm_consumable,NULL,aba96c0d3790200044e0bfc8bcbe5d5c,218323293743100044e0bfc8bcbe5d61,f10008893710200044e0bfc8bcbe5d80,NULL,NULL,8225b668ac1d55eb679878e192fca315,NULL,e6826bf03710200044e0bfc8bcbe5dd9,a66b1fb03710200044e0bfc8bcbe5d08,2021-03-25 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-03 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,457.7600,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,02ab648d3790200044e0bfc8bcbe5dd3,admin,2023-09-14 04:27:33,admin,2022-12-05 08:23:46,5,/
38,Logitech Desktop Optical Wireless Mouse,alm_consumable,NULL,08a96c0d3790200044e0bfc8bcbe5da3,218323293743100044e0bfc8bcbe5d61,f9e1344b0a0a0b9100d4568417fde0c0,NULL,NULL,8225b668ac1d55eb679878e192fca315,NULL,22826bf03710200044e0bfc8bcbe5dda,a66b1fb03710200044e0bfc8bcbe5d08,2021-05-19 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-01-15 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0000,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,02ab648d3790200044e0bfc8bcbe5dd8,system,2023-09-15 08:09:07,admin,2022-12-05 08:23:46,6,/
39,Logitech Logitech Desktop Keyboard,alm_consumable,NULL,c4a9ac0d3790200044e0bfc8bcbe5df9,218323293743100044e0bfc8bcbe5d61,f9e1b5fa0a0a0b9100041f0a44da0547,NULL,NULL,8225b668ac1d55eb679878e192fca315,NULL,6a826bf03710200044e0bfc8bcbe5dda,a66b1fb03710200044e0bfc8bcbe5d08,2022-12-02 08:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-08-21 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.9900,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,02ab648d3790200044e0bfc8bcbe5ddd,admin,2023-09-14 04:27:33,admin,2022-12-05 08:23:46,5,/
40,"Samsung SyncMaster 24\ Class BackLight LED""",alm_consumable,NULL,06a9ac0d3790200044e0bfc8bcbe5d4e,218323293743100044e0bfc8bcbe5d61,f10008893710200044e0bfc8bcbe5d80,NULL,NULL,8225b668ac1d55eb679878e192fca315,NULL,ea826bf03710200044e0bfc8bcbe5ddb,a66b1fb03710200044e0bfc8bcbe5d08,2022-04-29 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-12-08 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,457.7600,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,02ab648d3790200044e0bfc8bcbe5de2,admin,2023-09-14 04:27:33,admin,2022-12-05 08:23:46,5,/
41,Logitech Desktop Optical Wireless Mouse,alm_consumable,NULL,b3a96c0d3790200044e0bfc8bcbe5d7c,218323293743100044e0bfc8bcbe5d61,f9e1344b0a0a0b9100d4568417fde0c0,NULL,NULL,8225b668ac1d55eb679878e192fca315,NULL,26826bf03710200044e0bfc8bcbe5ddc,a66b1fb03710200044e0bfc8bcbe5d08,2021-04-05 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2020-12-11 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0000,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,02ab648d3790200044e0bfc8bcbe5de7,system,2023-09-15 08:09:07,admin,2022-12-05 08:23:46,6,/
42,Logitech Logitech Desktop Keyboard,alm_consumable,NULL,9ca96c0d3790200044e0bfc8bcbe5dca,218323293743100044e0bfc8bcbe5d61,f9e1b5fa0a0a0b9100041f0a44da0547,NULL,NULL,8225b668ac1d55eb679878e192fca315,NULL,6e826bf03710200044e0bfc8bcbe5ddc,a66b1fb03710200044e0bfc8bcbe5d08,2021-05-16 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-03-23 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.9900,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,02ab648d3790200044e0bfc8bcbe5dec,admin,2023-09-14 04:27:33,admin,2022-12-05 08:23:46,5,/
43,"Samsung SyncMaster 24\ Class BackLight LED""",alm_consumable,NULL,02a9ac0d3790200044e0bfc8bcbe5d5e,218323293743100044e0bfc8bcbe5d61,f10008893710200044e0bfc8bcbe5d80,NULL,NULL,8225b668ac1d55eb679878e192fca315,NULL,ee826bf03710200044e0bfc8bcbe5ddd,a66b1fb03710200044e0bfc8bcbe5d08,2022-04-18 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-01-14 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,457.7600,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,02ab648d3790200044e0bfc8bcbe5df1,admin,2023-09-14 04:27:33,admin,2022-12-05 08:23:47,5,/
44,Logitech Desktop Optical Wireless Mouse,alm_consumable,NULL,dfa9ac0d3790200044e0bfc8bcbe5da0,218323293743100044e0bfc8bcbe5d61,f9e1344b0a0a0b9100d4568417fde0c0,NULL,NULL,8225b668ac1d55eb679878e192fca315,NULL,2a826bf03710200044e0bfc8bcbe5dde,a66b1fb03710200044e0bfc8bcbe5d08,2022-08-04 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-05-06 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0000,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,02ab648d3790200044e0bfc8bcbe5df6,system,2023-09-15 08:09:07,admin,2022-12-05 08:23:47,6,/
45,Logitech Logitech Desktop Keyboard,alm_consumable,NULL,60a96c0d3790200044e0bfc8bcbe5dfe,218323293743100044e0bfc8bcbe5d61,f9e1b5fa0a0a0b9100041f0a44da0547,NULL,NULL,8225b668ac1d55eb679878e192fca315,NULL,62826bf03710200044e0bfc8bcbe5ddf,a66b1fb03710200044e0bfc8bcbe5d08,2021-08-31 08:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2021-07-13 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.9900,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,02ab648d3790200044e0bfc8bcbe5dfb,admin,2023-09-14 04:27:33,admin,2022-12-05 08:23:47,5,/
46,"Samsung SyncMaster 24\ Class BackLight LED""",alm_consumable,NULL,eaa92c0d3790200044e0bfc8bcbe5de0,218323293743100044e0bfc8bcbe5d61,f10008893710200044e0bfc8bcbe5d80,NULL,NULL,25ab93750a0a0bb30067bd2ef3d4a5c9,NULL,ca826bf03710200044e0bfc8bcbe5d6e,31bea3d53790200044e0bfc8bcbe5dec,2022-11-08 08:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-09-14 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,457.7600,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,02ab688d3790200044e0bfc8bcbe5dce,admin,2023-09-14 04:27:33,admin,2022-12-05 08:24:02,6,/
47,Logitech Desktop Optical Wireless Mouse,alm_consumable,NULL,13a96c0d3790200044e0bfc8bcbe5d45,218323293743100044e0bfc8bcbe5d61,f9e1344b0a0a0b9100d4568417fde0c0,NULL,NULL,25ab93750a0a0bb30067bd2ef3d4a5c9,NULL,06826bf03710200044e0bfc8bcbe5d6f,31bea3d53790200044e0bfc8bcbe5dec,2023-05-04 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-11-20 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0000,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,02ab688d3790200044e0bfc8bcbe5dd3,system,2023-09-15 08:09:07,admin,2022-12-05 08:24:02,7,/
48,Logitech Logitech Desktop Keyboard,alm_consumable,NULL,05a92c0d3790200044e0bfc8bcbe5d26,218323293743100044e0bfc8bcbe5d61,f9e1b5fa0a0a0b9100041f0a44da0547,NULL,NULL,f48b202a0a0a0ba7004d9fdfb817015d,NULL,4e826bf03710200044e0bfc8bcbe5d6f,31bea3d53790200044e0bfc8bcbe5dec,2022-05-04 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2022-02-19 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.9900,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,02ab688d3790200044e0bfc8bcbe5dd8,admin,2023-09-14 04:27:34,admin,2022-12-05 08:24:03,6,/
49,"P1000626 - Apple MacBook Air 13\"",alm_hardware""",0fa9680d3790200044e0bfc8bcbe5d4c,NULL,81feb9c137101000deeabfc8bcbe5dc4,c402054f1b1310002502fbcd2c0713f7,HWP-159-W47533-NO,P1000626,8226baa4ac1d55eb40eb653c02649519,NULL,b682abf03710200044e0bfc8bcbe5d01,81fbfe03ac1d55eb286d832de58ae1fd,2022-01-20 07:00:00,221db0edc611228401760aec06c9d929,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2021-09-20,2021-09-10 08:00:00,2021-09-26 08:00:00,2021-11-23 08:00:00,b7e9e843c0a80169009a5a485bb2a2b5,NULL,NULL,2024-11-22,PO100007,NULL,NULL,1599.9900,7fb1cc99c0a80a6d30c04574d14c0acf,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,80943.7100,2023-11-08,2021-11-24 08:00:00,51972.8419,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,03a9680d3790200044e0bfc8bcbe5d4c,system,2023-11-08 07:55:03,admin,2022-12-05 08:13:11,18,/
50,"P1000551 - Apple MacBook Pro 15\"",alm_hardware""",0fa9ac0d3790200044e0bfc8bcbe5d9d,NULL,81feb9c137101000deeabfc8bcbe5dc4,d501454f1b1310002502fbcd2c071334,LBT-135-M11956-PU,P1000551,8225b668ac1d55eb679878e192fca315,NULL,e2826bf03710200044e0bfc8bcbe5dd7,a66b1fb03710200044e0bfc8bcbe5d08,2022-06-10 07:00:00,221f79b7c6112284005d646b76ab978c,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2022-02-18,2022-02-06 07:00:00,2022-02-23 07:00:00,2022-05-06 07:00:00,b7e9e843c0a80169009a5a485bb2a2b5,NULL,NULL,2025-05-05,PO100009,NULL,NULL,1799.9900,d9d0a971c0a80a641c20b13d99a48576,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,0f21351437b03000158bbfc8bcbe5da8,104491.7000,2023-11-08,2022-05-07 07:00:00,45039.5248,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,03a9ac0d3790200044e0bfc8bcbe5d9d,system,2023-11-08 07:55:03,admin,2022-12-05 08:14:33,23,/
51,Logitech Logitech Desktop Keyboard,alm_consumable,NULL,7da9204d3790200044e0bfc8bcbe5db3,218323293743100044e0bfc8bcbe5d61,f9e1b5fa0a0a0b9100041f0a44da0547,NULL,NULL,6a014ca93790200044e0bfc8bcbe5de9,NULL,b1826bf03710200044e0bfc8bcbe5d37,187d13f03710200044e0bfc8bcbe5df2,2021-04-04 07:00:00,5d7f17f03710200044e0bfc8bcbe5d43,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-13 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.9900,91e8bbf43710200044e0bfc8bcbe5daa,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0.0000,NULL,NULL,0.0000,0.0000,NULL,NULL,NULL,global,NULL,NULL,NULL,NULL,0.0000,NULL,NULL,NULL,NULL,03ab608d3790200044e0bfc8bcbe5dc8,admin,2023-09-14 04:27:34,admin,2022-12-05 08:23:33,5,/
